70,0.1
41,0.2
45,0.5
56,0.3
73,0.0
76,0.2
20,0.4
18,0.9
65,0.3
43,0.5
61,0.6
57,0.2
20,0.7
34,0.8
28,0.8
34,0.1
22,0.6
30,0.5
46,0.6
79,0.3
37,0.3
71,0.0
51,0.2
71,0.3
78,0.5
29,0.2
57,0.5
40,0.1
38,0.0
46,0.6
67,0.1
30,0.4
53,0.7
38,0.3
51,0.4
32,0.4
22,0.8
62,0.1
59,0.1
25,0.1
59,0.8
74,0.6
53,0.4
47,0.9
61,0.1
69,0.2
60,0.0
20,0.4
35,0.1
18,0.8
43,0.2
44,0.8
69,1.0
65,0.4
19,0.1
41,0.3
65,0.6
73,0.2
25,0.8
53,1.0
41,0.2
74,0.5
67,0.6
26,0.0
36,0.1
77,0.8
71,0.5
61,0.5
70,0.9
77,0.7
22,0.5
57,0.9
34,0.4
72,0.6
70,0.2
24,0.9
65,1.0
36,0.8
54,0.4
59,0.9
59,0.6
63,0.0
46,0.8
23,0.8
42,0.1
71,0.4
25,0.1
77,0.0
26,0.0
53,0.2
43,0.4
71,0.9
25,0.0
40,0.4
68,0.7
32,0.0
21,0.0
22,0.6
53,0.5
24,0.2
