51,0.5
30,0.5
80,0.5
58,1.0
48,0.0
28,0.7
41,0.5
46,0.9
24,0.0
68,0.6
45,0.6
25,0.9
44,0.2
64,0.7
73,0.3
73,0.5
30,0.3
33,1.0
27,0.7
66,0.4
28,0.9
68,0.5
38,0.2
61,0.9
74,0.7
25,0.3
75,0.7
78,0.6
76,0.6
68,0.8
68,0.3
37,0.1
50,0.8
73,0.2
73,0.5
73,0.0
23,0.7
72,0.5
80,0.0
61,0.1
62,0.0
71,0.5
76,1.0
21,0.1
32,0.8
44,0.3
57,0.7
78,1.0
45,0.1
68,1.0
76,1.0
56,0.9
62,0.0
57,0.5
36,0.8
77,0.7
54,1.0
75,0.5
32,0.3
55,0.1
80,0.2
48,0.9
25,0.4
74,0.0
34,0.9
26,1.0
72,0.2
22,0.3
56,0.7
29,0.5
47,0.4
37,0.6
66,0.2
21,0.4
28,0.1
54,0.2
27,0.4
74,0.5
19,0.2
26,0.1
60,0.1
44,1.0
29,0.7
44,0.7
41,0.6
39,0.3
60,0.9
50,0.0
62,0.6
25,0.6
27,0.8
65,0.0
52,0.7
53,0.0
18,0.2
26,0.0
51,0.7
70,0.8
32,0.5
66,0.5
