72,0.7
79,0.8
39,1.0
33,0.3
23,0.6
32,0.6
27,1.0
80,0.5
78,0.0
65,0.9
64,1.0
60,1.0
51,0.7
28,0.6
48,1.0
22,0.6
53,1.0
36,0.9
41,0.3
58,0.5
51,0.9
47,0.1
60,0.5
60,0.6
19,0.1
59,0.4
57,1.0
69,0.2
74,1.0
75,0.6
38,1.0
62,0.8
41,0.3
45,0.8
34,0.7
80,0.7
75,0.6
42,1.0
45,1.0
50,1.0
29,0.2
22,0.0
24,0.6
64,0.9
58,0.8
46,0.3
50,0.9
70,0.6
51,0.3
49,0.9
33,0.2
32,0.0
72,0.5
46,1.0
71,0.1
31,0.7
30,0.2
66,0.9
60,0.3
52,0.3
50,0.9
68,0.0
48,0.5
57,0.5
34,0.2
18,0.9
53,0.0
61,0.1
27,0.1
68,0.1
53,0.4
29,0.1
68,0.1
51,0.4
47,0.6
45,0.6
44,0.1
38,0.9
31,0.1
19,0.2
80,0.8
59,0.4
67,0.4
26,0.8
40,1.0
64,0.1
29,0.9
20,0.1
21,0.8
72,0.9
22,0.4
65,0.6
71,0.7
49,0.1
48,0.7
28,0.6
78,0.1
78,0.2
27,0.6
21,0.5
