49,0.6
31,0.9
41,0.5
51,0.0
35,0.7
43,0.2
26,0.2
79,0.4
21,0.6
31,0.9
43,0.1
25,1.0
42,0.1
48,0.7
68,0.7
20,0.0
26,0.0
33,0.3
79,0.9
39,0.4
77,0.6
57,0.2
27,0.1
34,0.2
25,0.3
48,0.2
34,0.4
49,0.8
61,0.7
30,0.6
36,0.8
50,0.3
72,0.9
60,0.0
70,0.9
27,0.3
31,0.9
20,0.8
72,0.0
64,0.3
58,0.8
37,0.1
63,0.5
56,0.7
31,0.1
25,0.6
64,0.2
26,0.0
46,0.3
78,0.2
79,0.5
58,0.7
27,0.2
73,0.2
60,0.6
22,0.4
65,0.4
32,0.8
72,0.0
50,0.3
26,0.1
31,1.0
25,0.1
51,0.7
79,1.0
59,0.3
21,0.2
52,0.9
23,0.5
38,0.4
75,0.1
62,0.2
39,0.1
30,0.0
24,0.9
31,0.6
67,0.7
80,0.0
52,0.7
72,0.3
55,0.5
27,0.0
45,0.2
61,0.5
58,0.0
74,0.7
80,0.9
57,0.4
20,0.9
59,0.7
75,0.6
42,1.0
79,0.5
63,0.6
53,0.7
74,0.6
28,0.6
61,0.2
53,0.0
52,0.9
