43,0.3
52,0.7
31,0.6
60,0.1
41,0.4
51,0.0
21,0.5
63,0.6
45,1.0
25,1.0
52,0.9
31,0.9
49,0.6
30,0.5
29,0.9
70,0.9
57,0.9
77,0.1
37,1.0
36,0.5
35,0.6
57,0.0
18,1.0
25,1.0
36,0.3
64,0.4
76,0.0
66,0.7
63,0.5
55,0.4
46,0.4
25,0.9
64,0.3
49,1.0
60,0.1
31,0.6
40,0.4
58,1.0
33,0.6
20,0.2
42,0.5
70,0.7
48,0.1
73,0.9
65,0.5
22,0.0
32,1.0
18,0.7
50,0.5
50,0.2
48,0.2
70,0.8
66,0.7
80,0.2
71,0.6
73,0.0
54,0.3
66,0.8
55,0.9
46,0.3
33,0.5
50,0.9
46,0.1
43,0.1
57,0.1
45,0.6
75,0.7
43,0.1
48,0.4
71,0.2
42,0.9
68,0.2
71,0.7
47,0.3
36,0.4
75,1.0
26,0.4
28,1.0
68,0.1
18,0.8
77,0.3
20,0.6
29,0.1
75,1.0
24,0.2
53,0.6
56,0.9
43,0.9
34,1.0
69,0.8
34,0.5
26,1.0
58,0.5
78,0.4
61,0.6
75,0.6
67,0.9
31,0.3
52,0.4
24,0.1
