71,0.1
36,0.5
71,0.7
52,0.9
27,0.6
36,0.3
75,0.8
75,0.7
68,0.9
57,0.7
26,0.0
74,0.2
21,0.3
48,0.6
59,0.3
22,0.7
21,0.8
68,0.5
46,0.2
33,0.2
25,0.6
63,0.5
64,0.1
71,0.5
25,0.0
76,1.0
57,1.0
78,0.0
72,0.9
47,0.8
66,1.0
34,0.5
51,0.7
53,0.2
33,0.6
20,0.8
46,0.1
59,0.3
59,0.9
39,0.0
45,0.5
71,0.6
34,0.6
71,0.6
18,0.5
22,0.4
44,0.9
72,0.9
23,0.0
56,0.9
30,0.2
58,0.9
62,0.2
36,0.6
22,0.8
54,0.1
24,0.7
63,0.3
20,0.5
80,0.4
57,0.7
34,0.5
41,1.0
46,0.1
41,0.8
36,0.5
31,0.7
70,0.0
31,1.0
54,0.7
39,0.4
62,0.6
25,0.4
65,0.2
24,0.3
50,0.0
56,0.6
67,0.9
65,0.7
71,0.8
64,0.8
58,0.8
54,0.5
21,0.7
57,0.8
37,0.2
51,0.9
70,0.0
61,0.5
38,0.9
58,0.6
63,0.2
63,0.5
61,0.9
41,0.3
30,0.5
47,0.0
79,0.1
67,0.6
73,0.5
