40,0.6
70,0.7
67,0.9
26,0.7
51,0.3
75,0.1
21,0.4
28,0.5
43,0.2
72,0.9
49,0.1
74,0.0
43,0.0
67,0.0
71,0.1
38,0.5
52,0.9
79,0.7
71,0.6
45,0.7
34,0.8
23,0.3
48,0.8
53,0.0
57,0.5
60,0.8
73,0.2
74,0.0
35,0.3
22,0.4
44,0.3
39,0.1
55,0.9
36,0.0
20,0.4
47,0.2
27,0.7
45,0.0
62,0.3
43,0.3
79,0.4
54,0.0
24,0.0
74,0.9
66,0.6
19,0.7
68,0.1
44,1.0
44,0.7
75,0.6
33,0.0
28,0.4
78,0.4
58,0.9
53,0.0
36,0.3
26,0.2
41,0.8
29,0.0
66,0.2
21,0.2
33,0.7
74,0.7
18,1.0
67,0.5
60,0.9
40,0.6
52,0.3
51,0.6
23,0.7
61,0.7
74,0.4
77,0.7
50,0.8
42,0.0
71,0.7
64,0.2
50,0.0
38,0.8
29,0.5
76,0.6
66,0.5
56,0.0
63,0.8
76,0.2
35,0.8
75,0.3
40,0.0
48,0.3
61,0.0
44,0.7
41,0.9
79,0.8
72,0.0
32,1.0
43,0.5
53,0.5
68,0.2
38,1.0
58,0.0
