31,0.6
19,0.8
21,0.3
30,0.9
25,0.0
44,0.3
69,0.8
79,0.8
60,0.1
21,0.2
50,0.3
74,0.2
43,0.6
66,0.1
60,0.8
73,0.0
78,0.7
21,0.5
73,1.0
40,0.2
43,0.0
40,0.3
79,0.6
57,0.5
28,0.7
24,0.0
45,0.2
35,0.7
18,0.8
22,0.9
40,0.9
52,0.1
21,0.1
20,0.6
29,0.1
37,0.8
56,0.7
58,0.7
44,1.0
76,0.0
67,0.9
46,0.5
26,0.7
79,0.2
23,0.1
57,0.3
40,0.1
22,0.6
71,0.4
33,0.1
20,1.0
56,0.2
56,0.3
20,0.3
62,0.8
27,0.4
70,0.0
33,1.0
57,0.0
60,0.4
65,0.7
53,0.4
28,0.5
74,0.3
33,0.6
74,0.8
69,0.4
79,0.1
64,0.2
40,0.1
68,0.3
60,0.4
26,0.9
80,0.8
38,1.0
73,0.1
54,0.9
59,0.4
48,1.0
61,1.0
23,0.4
76,0.6
67,0.9
61,0.4
65,0.6
64,0.8
34,0.6
48,0.3
29,0.9
31,0.4
39,0.3
44,0.5
28,0.9
37,0.6
61,0.7
55,0.7
54,0.1
52,0.6
23,0.8
37,0.6
