36,0.9
24,0.3
22,0.1
79,0.4
24,0.2
23,0.8
31,0.5
21,0.4
20,0.7
34,0.7
49,0.4
28,0.7
66,0.8
40,0.5
41,0.2
77,0.4
58,0.8
35,0.5
66,0.8
66,0.7
73,0.9
39,0.4
57,0.2
59,1.0
19,0.9
39,1.0
26,0.7
31,0.2
39,0.9
40,0.0
40,0.3
52,0.1
74,0.5
74,0.2
26,0.0
24,1.0
40,1.0
53,0.5
39,0.6
63,1.0
45,0.6
45,0.0
80,0.2
28,0.8
46,0.7
71,0.8
70,0.6
75,0.8
41,0.0
71,0.9
41,0.7
80,0.8
26,0.1
79,0.8
36,0.6
79,1.0
48,0.8
41,0.7
38,0.0
43,0.8
69,0.3
71,0.2
55,0.9
66,0.1
47,0.9
50,0.5
53,0.7
73,0.3
25,0.4
50,0.6
68,0.9
41,0.6
78,0.2
64,0.1
52,0.5
76,0.3
33,0.1
36,0.6
44,0.4
57,0.4
20,0.6
50,0.6
77,0.7
46,0.8
21,0.4
61,0.4
56,1.0
68,0.3
57,0.3
18,0.6
72,0.6
46,1.0
56,0.1
76,0.1
68,0.3
40,0.8
24,0.5
75,0.5
30,1.0
67,0.9
