73,0.2
80,0.8
50,0.4
20,0.0
61,0.2
59,0.6
33,1.0
46,0.0
67,0.4
27,0.8
65,0.1
65,0.0
46,0.1
71,0.3
73,0.0
78,0.1
37,0.0
47,0.3
50,0.5
59,0.7
48,0.5
67,0.2
31,0.6
27,0.3
56,0.7
30,1.0
76,0.4
67,0.6
51,1.0
64,0.0
80,0.4
63,0.5
64,0.5
28,0.9
45,0.1
78,0.1
22,0.0
49,0.0
34,0.8
47,1.0
74,0.0
25,0.5
71,0.1
71,0.8
25,0.4
37,0.1
68,0.8
34,0.9
77,0.3
57,0.9
22,0.8
36,0.3
27,0.8
25,0.1
75,0.2
37,0.8
61,0.4
45,0.8
24,0.5
59,0.9
65,0.4
42,0.0
54,1.0
45,0.9
50,0.0
66,0.5
37,0.2
49,0.3
78,0.6
67,0.2
59,1.0
38,0.3
75,0.1
56,0.4
53,1.0
27,0.9
38,0.0
19,0.5
45,0.0
53,0.2
71,0.3
45,0.9
45,0.2
25,0.8
66,0.6
35,0.9
44,0.9
23,0.4
34,1.0
37,0.0
32,0.9
33,0.0
34,0.5
48,0.4
57,0.7
32,0.8
18,0.4
75,0.2
24,0.9
69,0.4
