79,1.0
49,0.2
70,0.2
78,0.0
40,0.1
24,0.7
35,0.4
54,0.7
58,0.5
71,0.9
32,0.2
59,0.9
72,0.4
28,0.4
39,0.6
34,0.7
39,0.8
51,0.1
60,0.8
45,0.1
43,0.2
50,0.9
36,0.9
79,0.7
20,0.0
74,0.6
69,0.3
78,0.0
34,0.8
54,0.5
50,0.1
72,0.7
69,0.7
70,0.1
65,0.1
45,1.0
68,0.5
32,0.6
34,0.6
45,0.3
72,1.0
50,0.0
67,0.8
48,0.1
61,0.9
56,0.5
49,0.9
40,0.8
61,0.6
72,0.8
64,0.8
75,1.0
23,0.3
61,0.4
18,0.5
61,0.9
34,0.7
56,0.9
76,0.0
39,0.3
74,0.9
72,0.3
40,0.3
38,0.1
34,0.1
59,0.8
26,0.3
59,0.1
21,0.3
30,0.2
31,0.9
44,0.8
33,0.1
33,0.2
69,0.1
60,1.0
40,0.2
63,0.8
22,0.3
18,0.6
66,0.7
67,0.9
39,0.2
48,0.4
78,0.6
27,0.1
80,0.1
51,0.6
47,0.2
33,0.3
35,0.2
77,0.1
72,1.0
24,0.9
53,0.2
66,1.0
58,0.9
63,0.1
37,1.0
78,0.3
