47,0.7
53,0.2
59,1.0
77,0.6
23,0.1
19,0.8
55,0.1
49,0.9
46,0.0
73,0.5
33,0.1
48,0.4
74,0.0
59,0.0
39,0.2
21,0.5
47,0.5
79,0.2
26,0.4
41,0.9
31,0.9
79,1.0
49,0.8
62,0.0
40,0.4
27,0.5
67,1.0
61,0.9
80,1.0
35,0.8
80,0.9
27,0.4
30,0.0
62,0.1
31,0.3
63,1.0
52,0.2
21,0.0
69,0.2
53,0.7
67,0.9
74,0.8
74,1.0
40,0.1
30,0.1
80,0.4
78,1.0
71,0.9
32,0.8
32,1.0
66,0.3
78,0.1
43,0.1
52,0.4
49,0.7
50,0.8
57,0.9
63,0.9
64,0.5
33,0.2
29,0.8
39,0.8
62,0.2
26,1.0
65,0.7
47,0.8
50,0.1
34,0.2
61,0.9
41,0.4
42,0.2
27,0.0
46,0.3
36,0.7
29,0.6
41,0.1
80,1.0
35,0.9
63,1.0
36,0.3
28,0.0
58,0.9
23,0.9
40,0.1
24,0.5
53,0.5
60,0.2
23,1.0
56,0.3
45,0.5
27,0.1
41,1.0
73,0.6
56,0.5
47,0.8
21,0.6
24,0.6
36,0.0
58,1.0
57,0.3
