27,0.5
56,0.6
36,0.9
53,0.7
27,0.4
77,0.0
20,0.5
57,0.1
19,0.6
22,0.7
33,0.0
47,0.6
78,0.2
36,0.0
61,0.4
64,1.0
78,1.0
52,0.5
58,0.5
80,0.1
31,0.8
46,0.2
18,0.1
33,1.0
66,1.0
35,0.8
78,0.0
23,1.0
73,0.5
42,0.6
25,0.7
19,0.0
53,0.1
67,0.5
35,0.7
74,0.7
24,0.4
31,1.0
43,0.7
46,0.8
74,0.8
57,0.8
59,0.0
51,0.9
53,0.0
49,0.5
18,1.0
47,0.4
66,0.6
57,0.6
77,0.3
80,0.6
41,0.2
51,0.5
28,0.8
53,0.4
80,0.2
21,0.4
47,0.8
76,0.4
76,0.1
34,1.0
18,1.0
27,0.0
44,0.9
23,0.4
32,0.4
41,0.9
33,0.4
59,1.0
29,0.4
69,1.0
23,0.1
74,0.0
63,0.8
19,0.9
72,0.6
70,0.1
79,0.4
20,0.5
79,0.4
27,1.0
71,0.3
37,0.3
41,0.7
69,0.6
66,0.5
51,0.4
72,0.6
45,0.7
46,0.4
60,0.6
71,0.0
75,0.9
34,0.0
57,1.0
25,0.6
28,0.7
35,0.0
33,1.0
