63,0.8
28,0.8
35,0.9
46,0.0
33,0.1
18,0.6
46,0.6
51,0.9
22,0.1
79,0.9
33,0.4
37,0.3
77,0.5
76,1.0
61,0.8
20,0.7
80,0.5
40,0.6
70,0.6
24,0.9
68,0.8
46,0.3
28,0.9
49,0.2
43,0.7
58,0.7
63,0.5
73,0.1
61,0.9
41,0.3
37,0.6
45,0.7
41,0.9
23,0.8
63,1.0
23,0.2
18,0.6
80,0.9
69,0.3
21,0.6
50,0.2
52,0.4
57,0.4
33,0.2
18,0.8
58,0.2
56,0.0
36,0.8
45,0.5
51,0.3
32,0.3
69,0.1
46,0.7
22,0.2
50,0.3
73,1.0
63,0.5
65,1.0
52,0.1
18,0.6
72,1.0
21,0.1
39,0.0
41,0.5
70,0.3
23,0.5
30,0.4
33,0.1
38,0.5
41,1.0
74,0.3
37,0.9
40,0.8
19,0.7
19,0.5
63,0.6
28,0.9
28,0.3
35,0.3
63,1.0
21,0.2
56,0.9
29,0.9
49,0.2
45,0.3
37,0.3
66,0.9
60,0.3
69,0.4
19,0.1
65,0.6
25,0.3
31,0.1
61,0.7
39,1.0
52,0.1
76,0.6
53,0.4
28,0.9
24,0.7
